PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Company,Quarter,Sector
0.2740724285807551,0.11434668062716205,0.21355105683284478,-0.007855507860401376,0.19649018002695473,-0.04909715900927012,0.12443973088036356,-0.12965671962823438,-0.004093593820289196,-0.14316249046758261,-0.04991017705123488,-0.022257858671218128,-0.178411807233877,-0.03734505389013884,-0.033073080676037175,0.5151036776831357,0.02735513217062715,0.048920372204673164,-0.011094708870656113,-0.02274986564643378,intel,Q1-2023,Semiconductors
0.21266157733744617,0.10004766205014294,0.21297331231131733,-0.008941017706073933,0.1770247898213973,-0.02698902854121926,0.08864724863511521,-0.1472524348556386,-0.004715084201086937,-0.11765764022737953,-0.038892189820066835,-0.04481736790020429,-0.12354503058919442,-0.04925786736473378,-0.0197022920572759,0.547434828016659,-0.004059288843103018,0.07061437714740446,-0.04270814515428638,0.03200408564506717,intel,Q4-2024,Semiconductors
0.27816718745839475,0.09671910011628582,0.21895479492712014,0.005752719040463377,0.17137359789365605,-0.01864766361396551,0.07196751888286401,-0.1349516301928383,-0.03466376852421642,-0.1508963376021612,-0.04518645380474889,-0.018508481593719373,-0.1487098289715531,-0.033108028275525336,-0.03066488349387071,0.5141637321514954,0.0049875229424867305,0.057885264855191604,-0.026178475401378333,0.036873624153385125,intel,Q2-2024,Semiconductors
-0.3194565886663004,-0.04579039719806203,0.4971646986221822,0.6779130550243425,-0.05371937741755509,0.10203944379300807,-0.13128079257623068,0.013672546697970238,0.10562596535380107,0.09456006809470384,-0.01623628834755475,-0.016344234420615725,0.06917474773947782,-0.0017301108849858923,-0.024664252191182092,-0.02185526048553596,-0.028081370706310282,-0.007665326989768833,0.010730903553540517,0.0008816966840302959,united,Q3-2024,Airlines
-0.32315829627937015,-0.040707115634339604,0.49413248152120537,0.6865281869498914,-0.052809929942342945,0.10430880389810063,-0.13169018770557644,0.01141487877287418,0.10938346118031987,0.10123821269137992,-0.009313178369011682,-0.021163126940993347,0.06672988406675062,0.004222687240869351,-0.021686451633393774,-0.029135909868360656,-0.029615477886613856,-0.002337725907047627,0.006443274600353378,0.0012477895421422033,united,Q2-2023,Airlines
-0.30950557879100304,-0.030285855831770597,0.4888909122895935,0.6801781452553762,-0.04389522198777197,0.09198652934426278,-0.1247783509458314,0.011020881851963498,0.1027601999952679,0.09973664530820345,-0.015154301650064601,-0.016498184866589594,0.07302634595210514,0.003934197797409788,-0.023795890666593378,-0.024729122852034612,-0.03580243219265974,-0.012386401092231875,0.016277396328009314,0.012376971592733476,united,Q4-2024,Airlines
-0.3189839070095392,-0.03876284717681154,0.488704310420153,0.682487165776759,-0.045696162459533875,0.08966854216065928,-0.12689906201012055,0.014104576335884382,0.10675992519348572,0.09881607553539917,-0.011492748684355129,-0.0177132140376094,0.06806830058734746,0.0050268476462609485,-0.021101489315691325,-0.026792017222424653,-0.03817679205397504,-0.010405617019210377,0.011759599858685917,0.013047225577319887,united,Q4-2023,Airlines
-0.32171151981439927,-0.039954806994369124,0.4976239354922442,0.6844446025361239,-0.04800438514472293,0.10049235314624275,-0.13357293179593088,0.01542029875137006,0.10583027369767338,0.09982368180539504,-0.020682562230700748,-0.009443435002601934,0.06833401019107396,0.0021436597534069215,-0.01999870586095239,-0.024003297587807143,-0.03207053771656582,-0.005503105835863466,0.010122627658266634,-0.002562785150869963,united,Q2-2024,Airlines
-0.3242407645408358,-0.04321347645901485,0.49324271540269765,0.6899739325608735,-0.04853863501138324,0.09816446533561611,-0.14138156138305752,0.014531601365520362,0.11085516273896125,0.09706897301500973,-0.01731178230705139,-0.021014463111859005,0.06853816850832928,0.0018684253349926998,-0.020578855498841905,-0.028268203337331002,-0.030964470306615456,-0.0018159080367103001,0.008158382272320488,0.00037418691189741265,united,Q3-2023,Airlines
-0.3141989903164166,-0.04910475075075128,0.4764197665218579,0.6537731453320939,-0.05949402975392014,0.08912442994337616,-0.13633216426005673,0.024305641800902052,0.11923197728297256,0.10435372337853256,0.0030847853068166863,-0.024665951057652225,0.060670612776180535,-0.0013862077890643106,-0.019030894793253053,-0.01628602624418891,-0.02644803049533293,-0.012358829087482431,-0.00048269382321074005,-0.0033203057655537185,united,Q1-2023,Airlines
-0.3216954221182175,-0.029667359687012677,0.48819753373850133,0.6872570264482339,-0.057818937511504055,0.10099933333682236,-0.10843111224144944,0.01581428745249488,0.10678544050732347,0.10093018749339235,0.001037824955048575,-0.019207849611027818,0.05942674134431487,0.0034781833833799902,-0.025225598556897367,-0.02225859042836733,-0.029070187626313044,-0.00753860650087647,0.0021881163357289745,-0.004987945131115291,united,Q1-2024,Airlines
-0.06424206497084488,-0.08372285401367739,-0.20093357059613795,-0.01778063297199241,-0.13746727740875708,0.07215706206745356,-0.057080735492845945,-0.1727613972925302,-0.28812816676180336,0.6165038204344306,-0.054547824973426515,-0.3100837384689894,-0.21502857379985896,-0.026053305660082116,-0.006531838662924298,0.06675012630340739,-0.014931211483196023,-0.025337835327590714,-0.047455827481310504,-0.015359354777001297,uber,Q1-2024,Tech
-0.08437936475482093,-0.08338298455764825,-0.19656354072845625,-0.03750737243554173,-0.11153115461400787,0.05169864352668018,-0.033022667703449214,-0.17824476867086736,-0.2534456024492674,0.6237603507148468,-0.06216556848173624,-0.2952756701283268,-0.254739343317883,0.019678613409678098,-0.047269455337496984,0.06495429989812634,0.008402507406089903,-0.004289994814037511,-0.012945075334681942,-0.01084738912282462,uber,Q1-2025,Tech
-0.06876463028961,-0.07816843494909892,-0.1884674278108952,-0.021446465339186913,-0.13701860813235733,0.06936063005232589,-0.06088441735511568,-0.17225514289082697,-0.2757596219115766,0.6158284544230382,-0.06428062047334382,-0.30732289100138427,-0.24644244266443152,0.009697459163532736,-0.052816628067330146,0.07440868836174712,0.00526650089350064,-0.020281051305968596,-0.04445866716734296,-0.02992192580581902,uber,Q2-2024,Tech
-0.051784502251375285,-0.07448107748275606,-0.2044343822039035,-0.011337960003382733,-0.14972827450169554,0.07769882274524724,-0.05157900095474478,-0.14798581799041252,-0.2504500324051698,0.5532024588510955,-0.04874904816945469,-0.2719467144822802,-0.21456057240351892,0.009400853956014461,-0.04340557172608164,0.06670095977063963,-0.010858765501376731,-0.044726603450710285,-0.029209162199195705,0.000902827150337145,uber,Q4-2023,Tech
-0.05709985877316745,-0.09540835390548183,-0.190868495970927,-0.0012255794044947047,-0.13075574079982527,0.034225090687783566,-0.027903244367668452,-0.12180044837563826,-0.20067343842264107,0.39649495134397494,-0.046148323065098716,-0.18688501541265495,-0.1487371648332441,0.01745401537908658,-0.03974684961081544,0.030828414032889204,-0.013057434357179813,-0.022459190241976883,-0.0038440995157677997,0.029326978268852562,uber,Q3-2023,Tech
-0.06763901665546489,-0.10276792140179167,-0.21554362368971455,-0.022073783544399442,-0.15380197410399127,0.06482472003523913,-0.04778999307544036,-0.13688679266079115,-0.24827092499891015,0.5803089968993035,-0.03859437442964474,-0.2664453027255574,-0.2537901520810271,0.011391694418805958,-0.034418696194209036,0.06266071224938458,-0.0027416134423696595,-0.02051614913963344,0.006807860021379982,-0.001184539319930744,uber,Q3-2024,Tech
-0.061748553652717794,-0.10380647215287656,-0.17941832629119106,-0.03138499890241524,-0.12575624849097103,0.036675167987114406,-0.03815515020561865,-0.15142250544397562,-0.2605997035679913,0.576333927762618,-0.033976895238540396,-0.25563506837964584,-0.21584251529804246,-0.020758185857026875,0.0009210816864669977,0.03363771173581553,-0.003773967854528306,-0.023480862484472006,-0.04559059133808948,-0.00525206374629756,uber,Q4-2024,Tech
